year mon day hour minute sec lat lot dep mag
2022 4 23 2 14 15.58 29.348769 108.073714 1.63 0.84
2022 4 23 3 26 20.32 29.344387 108.08641 1.7 1.38
2022 4 23 3 29 45.76 29.201906 108.200749 18.59 0.67
2022 4 23 3 38 14.28 29.311558 107.92015 2.91 0.61
2022 4 23 3 59 1.08 29.361578 108.017839 2.18 0.68
2022 4 23 4 3 10.1 29.362174 108.033553 1.65 0.35
2022 4 23 4 32 43.1 29.316685 107.970947 2.27 0.4
2022 4 23 5 13 49.5 29.338 107.97452 1.93 0.41
2022 4 23 5 37 32.62 29.28653 107.881885 4.8 0.61
2022 4 23 6 9 33.8 29.319332 107.95109 2.88 0.62
2022 4 23 6 21 33.48 29.300647 107.862419 4.67 0.39
2022 4 23 7 55 43.12 29.269167 107.827588 5.99 0.47
2022 4 23 8 1 25.51 29.322595 107.92998 3.33 0.49
2022 4 23 8 23 16.64 29.326546 107.931405 2.49 0.19
2022 4 23 8 39 57.18 29.333142 107.976978 2.25 0.37
2022 4 23 8 59 56.8 29.349032 108.074601 1.59 0.69
2022 4 23 9 25 38.99 29.31181 107.918034 3.02 0.64
2022 4 23 10 55 19.22 29.318964 107.914469 2.69 0.98
2022 4 23 11 34 55.19 29.351363 107.988086 3.34 0.29
2022 4 23 12 35 13.56 29.283484 108.130998 6.38 0.51
2022 4 23 12 38 40.25 29.282298 108.132056 6.59 1.67
2022 4 23 12 42 30.63 29.281626 108.13304 6.64 0.34
2022 4 23 12 45 11.58 29.323983 107.952962 2.52 0.47
2022 4 23 12 49 0.84 29.332353 107.958594 1.61 0.62
2022 4 23 12 54 43.5 29.194969 108.204085 17.9 0.87
2022 4 23 13 53 30.56 29.323049 107.944385 2.48 0.63
2022 4 23 13 58 47.44 29.337844 107.9743 1.79 0.33
2022 4 23 14 7 6.64 29.316785 107.968693 2.71 0.85
2022 4 23 14 41 7.35 29.325675 108.157886 3.18 0.26
2022 4 23 15 9 30.82 29.362179 108.033781 1.7 0.81
2022 4 23 15 21 52.02 29.318756 107.951473 2.89 0.67
2022 4 23 16 20 29.61 29.301756 107.905949 3.12 0.49
2022 4 23 16 24 1.15 29.320933 107.947201 3.25 0.72
2022 4 23 16 29 8.25 29.346456 108.078451 2.13 0.33
2022 4 23 16 30 32.49 29.343575 108.086629 0.9 1.09
2022 4 23 17 42 39.94 29.313999 107.919059 2.81 0.5
2022 4 23 18 4 31.91 29.315859 107.915283 3.46 0.44
2022 4 23 18 28 20.13 29.361456 108.017985 2.17 0.71
2022 4 23 19 10 29.27 29.300635 107.904215 3.31 0.63
2022 4 23 20 21 32.2 29.28467 108.041626 2.35 0.31
2022 4 23 21 24 57.81 29.316187 107.970898 2.52 0.19
2022 4 23 21 37 2.4 29.309397 107.972681 2.31 0.42
2022 4 23 22 14 34.34 29.362156 108.033822 1.57 0.17
2022 4 23 22 24 13.79 29.284342 108.040698 2.46 0.83
2022 4 23 22 25 6.06 29.256616 107.808252 7.84 0.75
2022 4 23 22 55 11.12 29.390094 107.872135 3.54 -0.57
2022 4 24 0 43 1.35 29.337362 107.862728 1.77 0.57
2022 4 24 1 31 50.82 29.337217 107.974674 2.31 0.8
2022 4 24 1 32 58.4 29.316046 107.915649 3.35 0.38
2022 4 24 2 46 27.52 29.348798 108.077531 0.98 0.83
2022 4 24 2 49 27.28 29.290892 107.842415 3.81 0.11
2022 4 24 3 11 50.64 29.285266 107.876961 4.94 0.48
2022 4 24 3 17 40.36 29.296077 107.882129 3.59 0.52
2022 4 24 3 59 14.92 29.312984 107.919279 2.58 0.45
2022 4 24 4 58 55.48 29.368107 108.03776 2.18 -0.61
2022 4 24 5 20 59.08 29.257965 108.090845 5.66 -0.34
2022 4 24 6 2 19.88 29.276164 107.838354 5.54 0.62
2022 4 24 6 5 30.92 29.247803 108.095256 3.41 0.11
2022 4 24 6 40 14.38 29.319244 107.95118 2.79 0.05
2022 4 24 6 42 33.16 29.316022 107.97063 2.58 0.75
2022 4 24 6 57 0.92 29.331342 107.955884 2.06 0.2
2022 4 24 7 21 59.72 29.316577 107.969132 2.7 0.56
2022 4 24 7 49 25.14 29.349552 108.073429 1.83 1.06
2022 4 24 7 49 30.3 29.323458 107.930575 3.11 0.76
2022 4 24 7 50 34.24 29.344043 108.086499 1.76 0.92
2022 4 24 8 6 48.47 29.311857 107.917 2.65 0.33
2022 4 24 8 15 56.22 29.337893 107.974357 1.86 -0.12
2022 4 24 8 17 50.99 29.390415 107.919857 3.47 0.34
2022 4 24 8 22 54.09 29.322024 107.93217 3.42 0.64
2022 4 24 9 24 43.15 29.31734 107.916284 3.03 0.58
2022 4 24 10 53 38.11 29.361442 108.018359 2.21 0.59
2022 4 24 10 56 3.28 29.35128 107.988062 3.37 0.7
2022 4 24 11 58 54.96 29.346619 108.077808 2.06 1.55
2022 4 24 12 2 27.48 29.292574 107.90743 4.12 0.1
2022 4 24 12 36 47.07 29.28576 107.876131 3.09 0.19
2022 4 24 12 37 38.67 29.300187 107.862329 4.67 0.07
2022 4 24 12 53 2.29 29.362077 108.033854 1.57 0.73
2022 4 24 13 41 33.87 29.273069 107.771419 8.17 1.14
2022 4 24 15 45 28.41 29.320284 107.951107 2.04 0.89
2022 4 24 15 52 41.7 29.283639 108.042521 2.93 1.19
2022 4 24 17 25 16.87 29.301095 107.904386 3.29 0.57
2022 4 24 17 26 47.92 29.316178 107.915869 3.3 0.55
2022 4 24 17 28 7.96 29.34646 108.081071 1.17 0.95
2022 4 24 17 45 51.75 29.311609 107.918424 3.07 1.04
2022 4 24 17 58 26.12 29.303977 107.869092 4.2 0.81
2022 4 24 20 33 45.63 29.293284 107.879476 3.97 0.3
2022 4 24 21 8 45.81 29.363863 108.009294 2.62 -0.2
2022 4 24 21 16 47.0 29.309043 107.971859 2.26 0.66
2022 4 24 21 23 51.03 29.299585 107.903605 3.48 0.58
2022 4 24 21 27 34.62 29.312061 107.917871 2.8 0.5
2022 4 24 21 28 54.49 29.362199 108.034033 1.52 0.71
2022 4 24 21 39 15.63 29.337632 107.974487 2.08 0.54
2022 4 24 21 47 7.66 29.361432 108.017863 2.18 0.69
2022 4 24 22 27 58.18 29.292922 107.885189 5.34 0.56
2022 4 24 22 33 59.43 29.29894 107.888664 3.18 0.31
2022 4 24 22 38 55.21 29.283407 108.041715 2.81 0.7
2022 4 24 23 30 52.02 29.317159 107.971053 2.24 0.32
2022 4 24 23 49 49.88 29.204299 108.198462 20.24 0.61
2022 4 25 0 6 52.93 29.315737 107.917033 1.95 0.49
2022 4 25 0 15 50.95 29.385232 107.909741 1.94 -0.27
2022 4 25 0 26 44.25 29.283476 108.04279 2.95 0.78
2022 4 25 0 32 26.03 29.350562 108.073991 2.14 0.68
2022 4 25 0 34 10.51 29.31594 107.91547 3.37 0.24
2022 4 25 0 42 54.32 29.242611 108.11674 5.18 0.84
2022 4 25 1 32 29.92 29.318949 107.950985 2.98 -0.37
2022 4 25 1 35 24.0 29.316427 107.967977 3.08 0.44
2022 4 25 1 52 28.16 29.326508 107.929289 3.72 0.08
2022 4 25 2 43 14.24 29.400071 107.929207 3.89 0.69
2022 4 25 2 51 20.12 29.346608 108.077629 2.15 0.7
2022 4 25 3 30 57.92 29.327922 107.958447 1.53 0.34
2022 4 25 3 33 8.34 29.302586 107.865308 4.43 -0.5
2022 4 25 4 22 1.02 29.286296 108.037223 1.68 0.38
2022 4 25 5 53 41.92 29.323503 107.929924 2.96 0.26
2022 4 25 6 13 16.84 29.311853 107.917716 3.04 0.36
2022 4 25 6 18 2.44 29.318764 107.932821 3.53 0.45
2022 4 25 6 45 44.76 29.330849 107.955802 2.02 0.42
2022 4 25 6 55 20.08 29.34447 108.086702 1.79 -0.16
2022 4 25 7 31 55.12 29.316695 107.971191 2.3 0.4
2022 4 25 7 42 46.12 29.337494 107.974683 2.24 0.3
2022 4 25 8 25 37.41 29.315879 107.918962 1.74 0.27
2022 4 25 9 53 58.33 29.320986 107.947087 3.23 0.61
2022 4 25 10 24 37.77 29.362315 108.021021 3.16 0.2
2022 4 25 10 48 49.43 29.362105 108.034001 1.57 0.55
2022 4 25 10 53 30.47 29.361434 108.018132 2.22 0.67
2022 4 25 10 58 24.68 29.35528 107.98741 3.46 1.11
2022 4 25 13 8 41.44 29.320679 107.949495 2.15 0.27
2022 4 25 14 24 54.98 29.348576 108.074715 1.61 0.75
2022 4 25 14 50 4.89 29.339008 107.901424 2.74 0.52
2022 4 25 15 30 2.03 29.321047 107.945435 2.84 0.48
2022 4 25 16 19 39.94 29.303656 107.906323 2.92 0.51
2022 4 25 17 21 25.04 29.362095 108.033919 1.6 0.75
2022 4 25 18 28 33.19 29.316317 107.968896 2.87 0.58
2022 4 25 18 32 40.62 29.282507 108.047323 3.08 0.98
2022 4 25 18 40 55.55 29.337907 107.974463 1.97 0.07
2022 4 25 18 50 10.7 29.344025 108.085978 1.21 0.72
2022 4 25 19 24 57.67 29.284064 108.042074 2.57 0.24
2022 4 25 20 6 59.53 29.311757 107.917611 2.82 0.31
2022 4 25 20 43 37.17 29.27901 107.84305 6.24 0.69
2022 4 25 20 56 44.94 29.309932 107.972632 2.48 0.48
2022 4 25 21 20 5.22 29.317283 107.916024 3.01 0.47
2022 4 25 21 23 15.53 29.284029 107.838509 6.57 0.52
2022 4 25 21 28 37.98 29.307149 107.974056 1.95 0.45
2022 4 25 21 49 10.92 29.332967 107.904622 1.61 0.15
2022 4 25 21 53 36.28 29.363245 108.015259 2.92 -0.1
2022 4 25 22 1 21.38 29.264514 108.096737 6.48 0.24
2022 4 25 22 14 33.32 29.258537 108.098413 4.75 0.38
2022 4 25 22 36 43.66 29.361466 108.017993 2.19 0.5
2022 4 25 22 57 19.68 29.28704 108.041545 2.44 -0.15
2022 4 25 23 18 45.56 29.299833 107.903719 3.4 0.7
2022 4 25 23 26 10.96 29.300641 107.862817 4.7 -0.16
2022 4 26 0 2 24.18 29.313159 107.965763 2.57 -0.25
2022 4 26 0 14 51.9 29.346415 108.077856 2.1 1.04
2022 4 26 0 48 21.92 29.362109 108.034204 1.56 0.72
2022 4 26 0 58 23.4 29.268304 107.81862 7.14 0.43
2022 4 26 2 32 46.24 29.322496 107.930005 2.41 0.28
2022 4 26 3 0 2.76 29.320007 107.933154 3.7 0.78
2022 4 26 3 58 50.28 29.320782 107.950627 2.04 0.69
2022 4 26 4 54 16.2 29.350224 108.073747 2.25 0.74
2022 4 26 5 5 14.6 29.361412 107.911239 4.67 0.54
2022 4 26 5 19 41.88 29.310443 107.916406 3.41 0.19
2022 4 26 5 31 37.28 29.317124 107.916211 3.1 0.56
2022 4 26 5 39 22.86 29.337856 107.974691 1.95 1.03
2022 4 26 5 51 42.24 29.316048 107.971281 2.62 0.66
2022 4 26 6 15 21.96 29.318717 107.951514 2.88 1.1
2022 4 26 7 34 9.98 29.344202 108.086247 1.66 0.88
2022 4 26 8 1 19.26 29.376455 107.93763 3.84 0.42
2022 4 26 8 12 22.34 29.378719 107.936499 4.21 0.26
2022 4 26 8 38 10.47 29.323234 107.946631 1.93 0.75
2022 4 26 8 42 45.62 29.321631 107.947095 2.93 0.5
2022 4 26 9 42 33.3 29.301255 107.888647 3.52 0.3
2022 4 26 10 28 54.03 29.286312 108.040015 2.2 0.17
2022 4 26 10 59 16.14 29.362101 108.033765 1.56 0.59
2022 4 26 11 16 23.29 29.361334 108.01814 2.23 0.67
2022 4 26 11 22 1.12 29.253304 108.136483 6.46 1.09
2022 4 26 12 32 28.69 29.313273 107.918848 2.04 0.88
2022 4 26 12 49 36.29 29.316687 107.968962 2.58 0.47
2022 4 26 12 57 43.21 29.337545 107.974821 2.2 1.54
2022 4 26 13 6 57.4 29.31474 107.914486 3.58 0.62
2022 4 26 13 9 44.06 29.328719 107.957479 2.22 0.27
2022 4 26 13 15 49.18 29.330389 107.953084 1.95 0.46
2022 4 26 13 46 13.59 29.299087 107.861523 4.56 0.45
2022 4 26 13 49 53.93 29.376917 107.936491 4.63 0.85
2022 4 26 14 4 30.0 29.288218 107.837435 3.25 0.32
2022 4 26 14 10 27.51 29.346452 108.077653 2.11 0.35
2022 4 26 14 24 42.78 29.283708 108.042619 2.7 -0.13
2022 4 26 14 30 23.05 29.253851 108.097225 4.4 0.25
2022 4 26 15 3 50.68 29.302218 107.905811 3.0 0.34
2022 4 26 16 17 4.62 29.386896 107.903695 3.38 0.24
2022 4 26 17 13 37.55 29.356923 107.996061 5.14 0.07
2022 4 26 18 6 21.65 29.321281 107.949129 2.02 0.3
2022 4 26 18 16 39.22 29.318964 107.951066 2.95 0.66
2022 4 26 18 27 53.45 29.349742 108.072616 2.06 0.68
2022 4 26 18 29 13.91 29.362189 108.034147 1.59 0.14
2022 4 26 20 34 24.83 29.310042 107.971305 1.9 0.63
2022 4 26 20 40 45.79 29.298912 107.883936 3.32 0.38
2022 4 26 20 49 22.03 29.310445 107.971379 1.87 0.7
2022 4 26 21 26 20.76 29.33161 107.862752 3.38 0.49
2022 4 26 21 32 34.5 29.312425 107.977686 2.24 0.09
2022 4 26 21 51 59.11 29.316514 107.91591 3.19 0.36
2022 4 26 21 58 19.03 29.239886 107.847803 3.78 0.76
2022 4 26 22 25 30.44 29.389097 107.932772 7.61 0.8
2022 4 26 22 28 37.09 29.315493 107.918416 2.34 0.94
2022 4 26 22 54 42.76 29.285447 107.881038 4.86 0.58
2022 4 26 23 39 4.22 29.284414 108.04187 2.45 1.07
2022 4 27 0 29 11.72 29.299974 107.904134 3.39 0.63
2022 4 27 0 37 6.56 29.350118 108.073104 2.09 0.62
2022 4 27 0 37 45.63 29.281822 108.046981 3.36 -0.01
2022 4 27 0 40 46.93 29.337358 107.974829 2.36 0.73
2022 4 27 0 57 14.5 29.362067 108.033984 1.58 0.73
2022 4 27 1 1 52.38 29.301581 107.86355 4.63 0.26
2022 4 27 1 47 6.34 29.31864 107.951465 2.93 0.6
2022 4 27 2 58 23.12 29.417283 107.949219 3.97 0.31
2022 4 27 3 18 7.52 29.346594 108.077686 2.12 0.25
2022 4 27 3 54 57.8 29.316486 107.926758 3.98 0.47
2022 4 27 4 21 27.32 29.315228 107.938379 2.26 0.47
2022 4 27 4 25 49.28 29.31653 107.971647 2.29 0.04
2022 4 27 5 27 20.6 29.344049 108.086157 1.44 0.45
2022 4 27 6 30 12.56 29.27537 107.836198 5.58 0.52
2022 4 27 6 42 55.36 29.269293 108.08728 3.65 0.48
2022 4 27 7 11 45.52 29.311277 107.917546 3.01 0.62
2022 4 27 7 15 58.64 29.252791 108.097762 3.79 0.31
2022 4 27 7 20 30.5 29.316457 107.968506 3.01 0.57
2022 4 27 7 30 27.44 29.287126 108.038436 1.99 0.77
2022 4 27 7 36 33.76 29.361513 108.018335 2.08 0.6
2022 4 27 8 15 17.42 29.322327 107.945532 2.74 0.16
2022 4 27 8 16 50.24 29.337939 107.97465 1.83 -0.16
2022 4 27 9 10 3.56 29.382304 107.904622 3.02 -0.01
2022 4 27 9 25 28.44 29.35082 108.075016 1.97 0.26
2022 4 27 9 46 6.33 29.362081 108.034155 1.57 0.45
2022 4 27 10 37 47.03 29.300968 107.890096 3.13 0.33
2022 4 27 10 39 3.77 29.351286 107.983846 3.06 0.33
2022 4 27 12 4 48.99 29.398649 107.975057 6.51 0.26
2022 4 27 12 23 6.49 29.316136 107.97085 2.56 0.42
2022 4 27 13 14 53.7 29.330011 107.957503 2.24 0.42
2022 4 27 13 46 34.17 29.25768 107.797835 7.46 0.49
2022 4 27 14 23 37.69 29.300832 107.904232 3.38 1.25
2022 4 27 15 14 10.26 29.319104 107.951196 2.87 0.02
2022 4 27 15 31 13.25 29.35552 107.987093 2.78 0.39
2022 4 27 16 25 49.4 29.316252 107.968848 2.88 0.42
2022 4 27 16 53 56.91 29.33092 107.955835 1.99 0.28
2022 4 27 18 17 49.19 29.311407 107.917017 3.0 0.41
2022 4 27 18 26 23.36 29.36214 108.034115 1.53 0.57
2022 4 27 19 9 2.26 29.262659 107.817684 6.12 0.21
2022 4 27 19 15 6.53 29.344173 108.085986 1.3 1.95
2022 4 27 19 36 38.92 29.315354 107.918538 2.58 0.52
2022 4 27 19 57 51.54 29.337453 107.97526 2.33 0.22
2022 4 27 20 6 59.14 29.282619 107.844019 4.78 0.06
2022 4 27 20 15 25.07 29.321981 107.945011 2.66 0.32
2022 4 27 20 20 37.53 29.31759 107.916138 2.98 -0.09
2022 4 27 20 37 15.49 29.310494 107.9698 1.89 0.09
2022 4 27 21 6 32.03 29.308636 107.974919 1.65 0.76
2022 4 27 22 30 16.26 29.312142 107.875749 3.74 -0.02
2022 4 27 23 16 34.65 29.320837 107.947005 3.23 0.0
2022 4 27 23 27 4.28 29.349412 108.072827 1.88 0.48
2022 4 27 23 29 2.65 29.361454 108.018018 2.17 0.51
2022 4 27 23 39 42.49 29.283626 108.042619 2.87 0.75
2022 4 28 0 8 18.94 29.362091 108.034098 1.54 0.0
2022 4 28 0 48 25.96 29.298848 107.902588 4.03 0.12
2022 4 28 0 54 4.08 29.299943 107.901807 3.74 -0.14
2022 4 28 0 57 50.46 29.282286 108.054061 3.56 0.42
2022 4 28 1 4 26.26 29.317808 107.932552 3.39 0.14
2022 4 28 1 24 42.9 29.301898 107.903923 3.04 0.12
2022 4 28 1 31 26.84 29.346714 108.077702 2.12 0.17
2022 4 28 2 29 42.2 29.337793 107.974618 1.95 0.32
2022 4 28 2 42 27.0 29.281838 107.869539 4.61 1.3
2022 4 28 3 50 40.54 29.249544 108.121549 6.69 0.2
2022 4 28 4 27 44.28 29.319474 107.915234 2.49 0.71
2022 4 28 4 54 29.24 29.320256 107.951131 2.05 0.35
2022 4 28 5 0 48.44 29.283744 107.880965 4.9 0.48
2022 4 28 5 19 1.44 29.284914 108.039917 2.23 0.1
2022 4 28 5 28 2.72 29.273142 108.048991 3.88 0.59
2022 4 28 5 59 31.96 29.315576 107.916699 2.84 0.39
2022 4 28 8 30 37.29 29.316954 107.971289 2.24 0.42
2022 4 28 9 18 30.47 29.330221 107.957943 2.1 0.53
2022 4 28 9 25 45.02 29.331289 107.95717 1.72 0.62
2022 4 28 9 57 17.37 29.316506 107.968937 2.64 0.95
2022 4 28 10 3 17.72 29.316636 107.916317 1.8 0.66
2022 4 28 10 8 15.42 29.362071 108.034326 1.52 2.41
2022 4 28 11 33 24.85 29.347652 108.076123 1.28 0.2
2022 4 28 11 35 21.97 29.256014 107.811312 5.12 0.04
2022 4 28 12 48 14.13 29.301666 107.905143 3.14 0.07
2022 4 28 13 53 11.46 29.351361 107.988428 3.44 0.42
2022 4 28 14 13 15.42 29.349357 108.074544 1.65 1.01
2022 4 28 14 49 22.52 29.31248 107.916813 2.77 0.71
2022 4 28 15 28 33.42 29.329767 108.141732 3.72 0.01
2022 4 28 16 2 53.3 29.337573 107.974943 2.3 0.12
2022 4 28 16 21 27.91 29.32088 107.943245 3.12 0.28
2022 4 28 17 19 19.13 29.362085 108.034115 1.48 0.48
2022 4 28 17 30 47.97 29.318298 107.922168 2.69 0.47
2022 4 28 19 6 1.86 29.361633 108.022103 2.95 -0.07
2022 4 28 19 41 10.97 29.284554 108.041838 2.19 0.29
2022 4 28 20 19 32.93 29.278507 107.840877 5.75 0.36
2022 4 28 21 0 43.33 29.310331 107.972697 2.3 0.59
2022 4 28 21 5 17.39 29.256167 108.09668 5.28 -0.13
2022 4 28 21 31 35.06 29.309208 107.972892 1.75 0.43
2022 4 28 21 37 2.63 29.34786 107.986613 2.31 0.2
2022 4 28 21 51 21.87 29.320852 107.946981 3.23 0.24
2022 4 28 22 40 26.25 29.317784 108.200073 3.29 0.56
2022 4 28 23 10 26.4 29.384363 107.936304 7.42 0.89
2022 4 28 23 16 51.49 29.346753 108.077433 2.12 0.44
2022 4 28 23 36 3.13 29.362111 108.034229 1.49 0.22
2022 4 28 23 39 27.45 29.31676 107.971379 2.21 0.99
2022 4 29 0 46 51.92 29.286267 107.848486 4.24 0.15
2022 4 29 1 1 58.06 29.366728 108.028247 1.97 -0.43
2022 4 29 1 33 53.52 29.291207 107.840422 4.75 0.39
2022 4 29 1 52 1.04 29.294897 107.851864 5.46 0.31
2022 4 29 1 55 1.98 29.278469 108.045174 2.49 0.56
2022 4 29 2 23 58.38 29.317299 107.933008 3.69 0.35
2022 4 29 2 26 43.24 29.316166 107.96923 2.98 0.37
2022 4 29 2 38 29.0 29.285057 108.040169 2.27 0.5
2022 4 29 2 59 7.66 29.319328 107.933537 3.12 1.01
2022 4 29 3 9 15.14 29.31169 107.917236 3.07 0.46
2022 4 29 4 29 4.48 29.315588 107.915283 3.38 0.51
2022 4 29 4 42 23.22 29.318608 107.951253 2.89 0.61
2022 4 29 5 21 3.72 29.294204 107.887052 4.24 0.52
2022 4 29 5 30 33.68 29.349624 108.072754 2.15 0.69
2022 4 29 8 22 52.11 29.378048 107.935954 3.77 -0.15
2022 4 29 8 49 53.45 29.258655 108.093929 3.03 0.26
2022 4 29 9 14 14.87 29.315865 107.970776 2.66 0.39
2022 4 29 10 4 45.9 29.321084 107.944873 3.37 0.58
2022 4 29 11 5 30.38 29.362142 108.034245 1.58 0.59
2022 4 29 11 9 47.35 29.33066 107.955379 2.28 0.64
2022 4 29 11 19 44.46 29.30993 107.917432 3.44 0.36
2022 4 29 11 29 5.22 29.30237 107.905998 3.0 0.65
2022 4 29 12 54 26.24 29.34882 108.072835 1.37 0.41
2022 4 29 13 9 59.09 29.346674 108.07762 2.15 -0.05
2022 4 29 13 27 2.76 29.320803 107.950814 2.07 0.68
2022 4 29 14 13 9.05 29.286654 107.852905 5.22 0.69
2022 4 29 14 23 32.35 29.310496 107.97277 1.91 0.32
2022 4 29 14 24 53.03 29.311473 107.888745 5.12 0.55
2022 4 29 15 17 14.79 29.284375 107.845955 5.44 0.01
2022 4 29 15 21 42.18 29.361525 108.018636 2.29 0.64
2022 4 29 15 49 24.44 29.348391 107.983244 2.51 0.14
2022 4 29 15 50 52.35 29.321307 108.166121 3.46 0.57
2022 4 29 16 21 48.61 29.313169 107.917269 1.97 0.22
2022 4 29 16 39 46.39 29.28703 108.04021 2.1 0.47
2022 4 29 18 13 59.23 29.337931 107.974715 1.94 1.09
2022 4 29 18 21 14.62 29.320693 107.946956 3.25 0.16
2022 4 29 20 6 36.06 29.362063 108.034351 1.53 0.63
2022 4 29 20 13 40.05 29.349227 108.073413 1.72 0.53
2022 4 29 21 54 9.39 29.289604 108.036157 1.5 -0.41
2022 4 29 21 58 22.04 29.316425 107.969556 2.35 0.59
2022 4 29 22 6 51.05 29.310616 107.916602 3.25 0.43
2022 4 29 22 29 50.44 29.284202 108.04091 2.7 0.35
2022 4 29 23 44 17.31 29.362439 108.032072 1.03 -0.38
2022 4 30 0 17 48.37 29.31734 107.915837 2.98 0.11
2022 4 30 0 36 48.24 29.344141 108.086442 2.0 0.85
2022 4 30 2 2 17.56 29.313432 107.876945 3.57 0.74
2022 4 30 3 15 44.28 29.316522 107.971525 2.29 0.44
2022 4 30 3 18 41.78 29.322888 107.928939 2.29 0.02
2022 4 30 3 51 0.46 29.300338 107.900749 4.47 0.41
2022 4 30 3 55 28.16 29.284509 108.042464 2.68 0.06
2022 4 30 4 27 59.12 29.338037 107.974927 1.87 0.42
2022 4 30 5 20 43.4 29.320736 107.951204 1.93 0.65
2022 4 30 6 1 26.64 29.280499 107.83995 5.21 0.37
2022 4 30 7 9 47.48 29.296 107.88208 3.84 0.21
2022 4 30 7 16 22.8 29.405123 107.973576 2.09 0.07
2022 4 30 7 18 6.6 29.330475 107.956803 1.91 0.52
2022 4 30 8 1 52.98 29.315894 107.913761 3.09 0.54
2022 4 30 8 8 56.39 29.349495 108.07443 1.92 1.18
2022 4 30 9 10 23.86 29.326296 107.955745 3.04 0.37
2022 4 30 9 18 20.33 29.309764 107.972803 1.34 0.42
2022 4 30 9 18 34.51 29.312775 107.916414 2.21 0.69
2022 4 30 9 19 0.42 29.361877 108.035392 1.06 0.61
2022 4 30 9 48 26.15 29.308209 107.977165 1.06 0.45
2022 4 30 10 2 53.3 29.347099 108.07863 1.99 0.51
2022 4 30 12 41 40.13 29.361233 108.021574 1.82 0.3
2022 4 30 13 42 12.46 29.339532 107.975301 2.43 0.24
2022 4 30 15 37 45.08 29.318589 107.950838 2.9 0.68
2022 4 30 15 42 23.73 29.362067 108.035352 1.1 -0.07
2022 4 30 16 6 9.35 29.323582 107.945231 3.33 0.43
2022 4 30 16 14 36.86 29.371602 107.93374 2.52 -0.48
2022 4 30 16 20 44.16 29.350641 108.077148 1.79 0.69
2022 4 30 16 25 36.84 29.315092 107.969287 2.71 0.6
2022 4 30 16 57 45.79 29.285999 108.042017 0.9 1.03
2022 4 30 17 1 24.19 29.345109 108.077596 1.83 0.19
2022 4 30 17 5 9.87 29.312791 107.923983 0.94 0.3
2022 4 30 17 28 27.65 29.316178 107.91814 2.93 0.54
2022 4 30 17 46 0.03 29.323838 107.946167 2.76 0.56
2022 4 30 18 0 50.47 29.279313 107.868604 6.07 0.72
2022 4 30 19 26 47.93 29.352504 107.989844 2.72 0.14
2022 4 30 19 39 41.92 29.278969 107.873674 4.65 0.84
2022 4 30 20 32 58.89 29.277183 108.056429 3.29 0.39
2022 4 30 20 37 39.33 29.377669 107.936963 4.13 -0.08
2022 4 30 20 43 3.48 29.315853 107.974268 2.0 0.3
2022 4 30 21 45 53.91 29.340686 107.976009 2.02 0.32
2022 4 30 22 5 29.0 29.286192 108.041309 1.23 -0.01
2022 4 30 22 25 49.62 29.309558 107.91394 2.54 -0.12
2022 4 30 23 30 52.63 29.361849 108.035034 1.1 -0.24
2022 4 30 23 45 54.72 29.350948 108.073543 1.39 0.43
2022 5 1 0 21 27.38 29.284729 108.045809 2.22 0.94
2022 5 1 0 48 20.36 29.29363 107.877905 3.79 0.69
2022 5 1 1 7 13.06 29.316581 107.971875 2.0 0.19
2022 5 1 1 14 50.22 29.307784 107.975985 1.28 0.03
2022 5 1 1 24 55.3 29.363873 108.014201 2.16 0.27
2022 5 1 1 54 6.78 29.36165 108.02133 1.57 0.63
2022 5 1 1 56 24.56 29.347888 108.078239 1.74 0.78
2022 5 1 2 9 15.96 29.352985 107.988322 2.56 0.27
2022 5 1 2 50 17.28 29.37428 107.935669 3.31 0.29
2022 5 1 3 28 35.08 29.289909 107.881453 3.86 0.71
2022 5 1 3 51 4.4 29.316005 107.972713 2.25 0.35
2022 5 1 4 53 21.48 29.322042 107.931999 3.19 0.6
2022 5 1 5 24 18.32 29.319472 107.951571 2.48 0.63
2022 5 1 5 30 58.92 29.320671 107.949308 3.5 0.0
2022 5 1 6 15 32.16 29.310374 107.91543 2.54 0.39
2022 5 1 6 39 29.24 29.350405 108.074349 2.2 0.7
2022 5 1 7 39 37.68 29.340352 107.974976 1.83 0.44
2022 5 1 8 11 9.31 29.316423 107.91582 3.15 0.45
2022 5 1 10 7 31.52 29.314779 107.916488 1.74 0.18
2022 5 1 10 35 8.09 29.317424 107.911548 2.69 0.02
2022 5 1 11 18 30.35 29.296379 107.862223 4.05 0.64
2022 5 1 12 52 39.13 29.349729 108.072412 1.72 0.6
2022 5 1 13 39 15.93 29.316081 107.920833 2.9 0.97
2022 5 1 13 46 18.96 29.28634 108.040568 1.6 0.84
2022 5 1 13 51 51.08 29.283075 107.843563 4.72 0.62
2022 5 1 13 57 52.84 29.317896 107.919035 3.51 1.41
2022 5 1 14 18 28.58 29.317851 107.951424 2.87 0.65
2022 5 1 16 4 46.42 29.311479 107.916976 2.51 0.53
2022 5 1 16 28 44.35 29.348946 108.075252 1.63 0.52
2022 5 1 17 23 17.43 29.316797 107.915682 2.87 0.57
2022 5 1 17 40 34.87 29.310642 107.971493 1.48 0.39
2022 5 1 17 56 34.84 29.286123 108.041715 2.17 0.4
